time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm)
2024-09-10T14:00,26.2,1.7,87,10.9,100,1.7
2024-09-10T15:00,26.5,2.2,88,8.6,100,2.2
2024-09-10T16:00,26.6,0.5,86,7.4,100,0.5
2024-09-10T17:00,26.6,0.1,86,9.6,100,0.1
2024-09-10T18:00,25.9,0.1,91,9.8,100,0.1
2024-09-10T19:00,25.5,0,94,7.2,94,0
2024-09-10T20:00,25.2,1.3,97,6.5,100,1.3
2024-09-10T21:00,25.3,0.3,91,7.1,100,0.3
2024-09-10T22:00,25,0.4,94,6,100,0.4
2024-09-10T23:00,24.9,0.2,96,4.8,100,0.2
2024-09-11T00:00,24.6,0.2,95,7.6,100,0.2
2024-09-11T01:00,24.4,0.3,94,6.6,100,0.3
2024-09-11T02:00,24.3,0.6,94,4.7,100,0.6
2024-09-11T03:00,24,3.4,96,8.4,100,3.4
2024-09-11T04:00,24.1,1.8,96,7.2,100,1.8
2024-09-11T05:00,23.9,1.2,96,5.6,100,1.2
2024-09-11T06:00,24,1.2,97,4.9,100,1.2
2024-09-11T07:00,24.2,1.1,96,10.1,100,1.1
2024-09-11T08:00,25.1,19.5,92,9,100,19.5
2024-09-11T09:00,25,11.2,93,11,100,11.2
2024-09-11T10:00,25.2,6.5,93,8.6,100,6.5
2024-09-11T11:00,25.7,6.1,90,9.2,100,6.1
2024-09-11T12:00,25.7,4.7,89,9.5,100,4.7
2024-09-11T13:00,25.7,4.7,89,11.5,100,4.7
2024-09-11T14:00,25.4,5.4,90,10.7,100,5.4
2024-09-11T15:00,25.4,3.7,92,10.8,100,3.7
2024-09-11T16:00,25.8,1.8,91,10.5,100,1.8
2024-09-11T17:00,25.8,0.9,92,11.5,100,0.9
2024-09-11T18:00,25.6,0.2,93,8.4,100,0.2
2024-09-11T19:00,25.4,0.5,93,7.8,100,0.5
2024-09-11T20:00,25.3,0.1,94,8.7,100,0.1
2024-09-11T21:00,25.2,0,93,8.4,100,0
2024-09-11T22:00,24.9,0,95,4.2,92,0
2024-09-11T23:00,24.7,0.4,97,2.9,100,0.4
2024-09-12T00:00,24.4,0.3,96,4.6,100,0.3
2024-09-12T01:00,24.4,0.3,96,2.7,100,0.3
2024-09-12T02:00,24.3,0.3,98,5.2,100,0.3
2024-09-12T03:00,24.2,0.7,98,6.5,100,0.7
2024-09-12T04:00,24.3,1.8,97,5.6,99,1.8
2024-09-12T05:00,23.9,6,100,7.5,100,6
2024-09-12T06:00,23.8,2.6,99,7.4,100,2.6
2024-09-12T07:00,24,1.6,96,5.1,100,1.6
2024-09-12T08:00,24.8,2.7,97,6.7,100,2.7
2024-09-12T09:00,25.5,1.1,93,4.5,98,1.1
2024-09-12T10:00,27,0.3,86,6,100,0.3
2024-09-12T11:00,27.7,0.1,84,6.6,100,0.1
2024-09-12T12:00,28.3,0,83,6.8,100,0
2024-09-12T13:00,28.8,0,80,7.7,100,0
2024-09-12T14:00,29.4,0.1,76,8.5,95,0.1
2024-09-12T15:00,29.4,0,76,8,58,0
2024-09-12T16:00,29.5,0.2,77,2.7,90,0.2
2024-09-12T17:00,28.1,0.6,81,9.1,100,0.6
2024-09-12T18:00,26.6,0.5,93,1.8,95,0.5
2024-09-12T19:00,26,0,94,2.6,84,0
2024-09-12T20:00,25.3,0.1,95,3.3,100,0.1
2024-09-12T21:00,24.7,0,96,8.7,100,0
2024-09-12T22:00,24.5,0,97,3.1,94,0
2024-09-12T23:00,24.3,0,99,5.1,77,0
2024-09-13T00:00,24.4,0,99,3.7,48,0
2024-09-13T01:00,24.5,0,98,4.9,20,0
2024-09-13T02:00,24.5,0,97,6.6,29,0
2024-09-13T03:00,24.2,0,97,5.5,22,0
2024-09-13T04:00,24.1,0,98,9,19,0
2024-09-13T05:00,24.1,0,98,7.2,13,0
2024-09-13T06:00,24,0,98,5.7,2,0
2024-09-13T07:00,25.2,0,93,7.9,6,0
2024-09-13T08:00,26.7,0,90,9.1,49,0
2024-09-13T09:00,28.2,0,84,11.1,74,0
2024-09-13T10:00,29.5,0,78,11.5,61,0
2024-09-13T11:00,30.4,0,75,10.6,18,0
2024-09-13T12:00,31,0,73,8.6,18,0
2024-09-13T13:00,31.4,0.1,73,5.3,23,0.1
2024-09-13T14:00,31.6,0.1,73,6,17,0.1
2024-09-13T15:00,31.7,0.1,72,7.6,28,0.1
2024-09-13T16:00,31.8,0.1,65,8.7,60,0.1
2024-09-13T17:00,29.2,0.1,79,11.5,98,0.1
2024-09-13T18:00,27.8,0,87,6.1,98,0
2024-09-13T19:00,27,0,92,7.2,96,0
2024-09-13T20:00,26.8,0,90,6.2,7,0
2024-09-13T21:00,26.3,0,93,6.2,10,0
2024-09-13T22:00,26.1,0,93,5.9,17,0
2024-09-13T23:00,26.1,0,93,4.7,34,0
2024-09-14T00:00,25.5,0,91,12.4,41,0
2024-09-14T01:00,25.8,0,91,5,95,0
2024-09-14T02:00,25.2,0,96,3.3,91,0
2024-09-14T03:00,25,0,97,4,84,0
2024-09-14T04:00,24.8,0,97,4.8,100,0
2024-09-14T05:00,24.9,0,97,4.4,98,0
2024-09-14T06:00,24.8,0,97,4,94,0
2024-09-14T07:00,26.1,0,92,3.1,100,0
2024-09-14T08:00,27.9,0,85,3.6,100,0
2024-09-14T09:00,29.5,0,78,3.2,100,0
2024-09-14T10:00,30.8,0,72,2.8,100,0
2024-09-14T11:00,31.5,0.1,70,3.3,100,0.1
2024-09-14T12:00,31.9,0.1,69,3,100,0.1
2024-09-14T13:00,32,0.1,70,2.6,100,0.1
2024-09-14T14:00,32.5,0.1,68,2.6,100,0.1
2024-09-14T15:00,29.1,0.8,81,16.5,100,0.8
2024-09-14T16:00,27.8,1.2,86,6.8,100,1.2
2024-09-14T17:00,28.2,0.1,86,8.7,100,0.1
2024-09-14T18:00,27.8,0,88,6.4,100,0
2024-09-14T19:00,27.3,0,91,4,100,0
2024-09-14T20:00,27.9,0,92,6.7,100,0
2024-09-14T21:00,27.5,0,93,5.2,100,0
2024-09-14T22:00,27,0,94,4.3,100,0
2024-09-14T23:00,26.6,0,95,5.4,100,0
2024-09-15T00:00,26.5,0,95,5.4,100,0
2024-09-15T01:00,26.4,0,95,4.4,68,0
2024-09-15T02:00,26.1,0,97,4.7,100,0
2024-09-15T03:00,25.7,0,99,4,100,0
2024-09-15T04:00,25.3,0,100,4,100,0
2024-09-15T05:00,25,0,100,5.1,97,0
2024-09-15T06:00,25.2,0,100,3.1,100,0
2024-09-15T07:00,26.4,0,97,4.7,88,0
2024-09-15T08:00,28.3,0,86,1.5,27,0
2024-09-15T09:00,29.5,0,80,0.4,19,0
2024-09-15T10:00,30.7,0,75,0.8,28,0
2024-09-15T11:00,31.7,0,71,0.8,54,0
2024-09-15T12:00,32.2,0,70,0.8,62,0
2024-09-15T13:00,32.7,0,67,2.6,65,0
2024-09-15T14:00,32.9,0.1,66,3.6,91,0.1
2024-09-15T15:00,31.3,0.8,73,8.9,100,0.8
2024-09-15T16:00,29.8,0.4,81,10.2,100,0.4
2024-09-15T17:00,29.1,0.1,81,13.2,100,0.1
2024-09-15T18:00,28.5,0,85,4.2,100,0
2024-09-15T19:00,27.9,0,90,4.4,100,0
2024-09-15T20:00,27.6,0,86,5.8,61,0
2024-09-15T21:00,27.5,0,89,4.5,11,0
2024-09-15T22:00,27.1,0,93,3.8,70,0
2024-09-15T23:00,26.6,5.9,93,3.4,80,5.9
2024-09-16T00:00,26.5,0.1,94,1.8,95,0.1
2024-09-16T01:00,25.9,1.5,91,9.7,100,1.5
2024-09-16T02:00,25.5,0.2,93,8,100,0.2
2024-09-16T03:00,24.6,1.2,97,9.1,100,1.2
2024-09-16T04:00,24.8,1.2,95,7.3,100,1.2
2024-09-16T05:00,24.6,0.9,96,7.8,100,0.9
2024-09-16T06:00,24.6,0.5,97,12.8,100,0.5
2024-09-16T07:00,25.1,0.1,93,12.9,99,0.1
2024-09-16T08:00,26,0.2,93,7.9,100,0.2
2024-09-16T09:00,27.5,0,86,13.5,98,0
2024-09-16T10:00,29.1,0,79,11.5,95,0
2024-09-16T11:00,30.3,0,75,11.2,100,0
2024-09-16T12:00,30.6,0,71,9.1,34,0
2024-09-16T13:00,29.7,0.5,74,21,63,0.5
2024-09-16T14:00,28.2,0.7,82,10.8,11,0.7
2024-09-16T15:00,29.3,0.6,79,7.3,11,0.6
2024-09-16T16:00,29.7,0.1,78,7.5,84,0.1
2024-09-16T17:00,29.2,0,79,7.2,42,0
2024-09-16T18:00,28.4,0,86,3.7,14,0
2024-09-16T19:00,28.1,0,86,2.9,7,0
2024-09-16T20:00,27.1,0,91,3.8,12,0
2024-09-16T21:00,26,1.3,93,3.5,86,1.3
2024-09-16T22:00,25.7,0.2,92,8.1,19,0.2
2024-09-16T23:00,25.1,0,96,3.9,22,0
2024-09-17T00:00,25.1,0.1,97,8.9,31,0.1
2024-09-17T01:00,25.3,0,96,6.3,48,0
2024-09-17T02:00,25.5,0,91,11.4,87,0
2024-09-17T03:00,24.7,0.1,94,16.6,100,0.1
2024-09-17T04:00,24.3,0.4,96,14.7,99,0.4
2024-09-17T05:00,24.2,0.7,98,11.2,100,0.7
2024-09-17T06:00,24.3,12.6,99,10.7,100,12.6
2024-09-17T07:00,24.6,4.8,98,10.5,100,4.8
2024-09-17T08:00,25.8,0.1,95,14.4,100,0.1
2024-09-17T09:00,26.2,0.5,95,10.4,99,0.5
2024-09-17T10:00,27.6,0.3,90,10.7,78,0.3
2024-09-17T11:00,29.4,0.5,85,9.5,100,0.5
2024-09-17T12:00,29.1,3.3,81,14.4,100,3.3
2024-09-17T13:00,28.2,1.3,84,9.8,100,1.3
2024-09-17T14:00,29.2,0.1,79,5.4,100,0.1
2024-09-17T15:00,28.9,1.3,78,3.7,100,1.3
2024-09-17T16:00,27.5,2.6,86,8.3,100,2.6
2024-09-17T17:00,27.2,0.3,88,11.9,100,0.3
2024-09-17T18:00,26.9,0,92,6.8,100,0
2024-09-17T19:00,26.6,0.2,95,9.7,100,0.2
2024-09-17T20:00,26.9,0.3,90,6.5,88,0.3
2024-09-17T21:00,26.4,0,89,10,69,0
2024-09-17T22:00,25.8,0,92,11.5,95,0
2024-09-17T23:00,25.7,0,94,10.6,79,0
2024-09-18T00:00,25.2,0.4,95,10.5,100,0.4
2024-09-18T01:00,24.9,1,96,11.5,100,1
2024-09-18T02:00,24.8,0.4,96,13.2,100,0.4
2024-09-18T03:00,24.4,3.2,95,10.9,100,3.2
2024-09-18T04:00,24.3,1,95,14.1,100,1
2024-09-18T05:00,24.3,0,96,12.6,75,0
2024-09-18T06:00,24.2,0,96,15.7,90,0
2024-09-18T07:00,24.9,0,93,16.3,95,0
2024-09-18T08:00,26.7,0,87,15.3,85,0
2024-09-18T09:00,28.4,0.2,82,15.5,65,0.2
2024-09-18T10:00,29.5,0.1,79,14.8,27,0.1
2024-09-18T11:00,31,0.1,76,12.7,47,0.1
2024-09-18T12:00,31.7,0.4,73,11.6,100,0.4
2024-09-18T13:00,31.4,0.9,73,13.3,100,0.9
2024-09-18T14:00,27.9,12.8,84,16.2,99,12.8
2024-09-18T15:00,28.5,0.1,81,5.6,99,0.1
2024-09-18T16:00,29.2,0.1,81,4.3,100,0.1
2024-09-18T17:00,29,0,81,3.3,100,0
2024-09-18T18:00,27.9,0,89,4.6,100,0
2024-09-18T19:00,27.2,0,92,5.8,100,0
2024-09-18T20:00,27.1,0.4,90,7.7,53,0.4
2024-09-18T21:00,26.6,0.2,94,4,23,0.2
2024-09-18T22:00,26.1,0,97,5.2,7,0
2024-09-18T23:00,25.7,0,96,6.4,0,0
2024-09-19T00:00,25.6,0,94,10.3,0,0
2024-09-19T01:00,25.3,0,93,13.4,6,0
2024-09-19T02:00,25.2,0,94,16.9,9,0
2024-09-19T03:00,25.1,0.1,92,14.8,62,0.1
2024-09-19T04:00,24.6,5.6,94,12.3,52,5.6
2024-09-19T05:00,24.3,0.3,94,14,30,0.3
2024-09-19T06:00,24.4,0,94,12.1,12,0
2024-09-19T07:00,25.4,0,92,12.2,11,0
2024-09-19T08:00,27.1,0,86,16.4,12,0
2024-09-19T09:00,28.7,0,80,15.3,42,0
2024-09-19T10:00,30.4,0,76,13.1,94,0
2024-09-19T11:00,31.6,0.2,70,17,98,0.2
2024-09-19T12:00,27.2,9.2,86,6.3,100,9.2
2024-09-19T13:00,28,1.6,85,11.7,100,1.6
2024-09-19T14:00,27.4,0,83,14.5,100,0
2024-09-19T15:00,27.3,0,85,13.2,100,0
2024-09-19T16:00,27.6,0,82,12.8,100,0
2024-09-19T17:00,26.3,0.5,90,10.8,100,0.5
2024-09-19T18:00,26.1,0,92,9.4,100,0
2024-09-19T19:00,26,0,94,3.2,100,0
2024-09-19T20:00,26.3,0.1,92,0.5,100,0.1
2024-09-19T21:00,26.1,0,96,4,100,0
2024-09-19T22:00,25.8,0,97,6.9,92,0
2024-09-19T23:00,25.5,0,97,3.8,100,0
2024-09-20T00:00,25.5,2.1,96,9,100,2.1
2024-09-20T01:00,25.4,0.3,95,8.2,100,0.3
2024-09-20T02:00,25.3,0.1,96,9.2,100,0.1
2024-09-20T03:00,25.2,0,97,9.7,100,0
2024-09-20T04:00,25.1,0,96,10.7,100,0
2024-09-20T05:00,24.6,0,94,14.8,100,0
2024-09-20T06:00,24.3,0,95,15.9,100,0
2024-09-20T07:00,25,0,94,15.6,100,0
2024-09-20T08:00,27.3,0,89,12.6,86,0
2024-09-20T09:00,29.3,0,82,10.7,90,0
2024-09-20T10:00,30.8,0,77,12.1,96,0
2024-09-20T11:00,31.5,0,72,12.2,75,0
2024-09-20T12:00,32.4,0,69,10.5,99,0
2024-09-20T13:00,30.4,10.1,78,19.9,100,10.1
2024-09-20T14:00,28.3,2.9,85,3.5,99,2.9
2024-09-20T15:00,29.1,0.4,83,2.3,100,0.4
2024-09-20T16:00,27.4,6.1,88,6.4,94,6.1
2024-09-20T17:00,27.6,0.1,89,5.5,60,0.1
2024-09-20T18:00,27.2,0.4,93,1.3,84,0.4
2024-09-20T19:00,26.7,3,93,3.1,90,3
2024-09-20T20:00,27.1,0.7,93,5.9,100,0.7
2024-09-20T21:00,25.8,4.9,96,7.6,100,4.9
2024-09-20T22:00,25.7,0.1,98,7.3,100,0.1
2024-09-20T23:00,25.6,0.1,98,5.8,100,0.1
2024-09-21T00:00,25.5,0,98,2.2,100,0
2024-09-21T01:00,25.3,1.2,99,8.5,100,1.2
2024-09-21T02:00,25.3,0.3,97,4.6,100,0.3
2024-09-21T03:00,24.8,3.8,99,11.4,100,3.8
2024-09-21T04:00,24.6,2.2,99,12.9,100,2.2
2024-09-21T05:00,24.6,0.3,98,10.3,100,0.3
2024-09-21T06:00,24.5,1.9,99,12.7,100,1.9
2024-09-21T07:00,25,0.4,95,9.7,100,0.4
2024-09-21T08:00,26.7,0,90,14.2,97,0
2024-09-21T09:00,27.8,0.2,86,13.8,39,0.2
2024-09-21T10:00,29.2,0.1,80,14.2,61,0.1
2024-09-21T11:00,30.4,0.1,77,12.5,39,0.1
2024-09-21T12:00,31.1,0.1,75,10.9,85,0.1
2024-09-21T13:00,31.7,0,73,10,66,0
2024-09-21T14:00,31.5,0.2,74,9.9,77,0.2
2024-09-21T15:00,30.5,0.7,76,10.1,100,0.7
2024-09-21T16:00,28.9,1.3,82,15.3,100,1.3
2024-09-21T17:00,27.9,0.1,84,8,100,0.1
2024-09-21T18:00,27.3,0,91,2.6,100,0
2024-09-21T19:00,27,0,92,3,100,0
2024-09-21T20:00,26.9,1.3,92,9,100,1.3
2024-09-21T21:00,26.7,0.8,93,5,100,0.8
2024-09-21T22:00,26.2,1.6,93,5.5,100,1.6
2024-09-21T23:00,26.1,0,92,12.6,100,0
2024-09-22T00:00,25.6,0.6,94,12,100,0.6
2024-09-22T01:00,25.3,2,95,11.7,100,2
2024-09-22T02:00,25.2,1.6,94,11.8,100,1.6
2024-09-22T03:00,25.2,2.6,95,8.1,100,2.6
2024-09-22T04:00,25.3,18.4,97,7.8,100,18.4
2024-09-22T05:00,25.2,17.8,96,9.4,100,17.8
2024-09-22T06:00,25.3,3.2,94,10.5,100,3.2
2024-09-22T07:00,25.7,2.1,91,13.1,100,2.1
2024-09-22T08:00,26.1,8.5,91,13,100,8.5
2024-09-22T09:00,26.1,2.1,90,14.2,100,2.1
2024-09-22T10:00,26.4,0.9,87,17.6,100,0.9
2024-09-22T11:00,26.8,2.4,85,19.5,100,2.4
2024-09-22T12:00,26,2,87,18.3,100,2
2024-09-22T13:00,25.9,0.9,87,16.2,100,0.9
2024-09-22T14:00,26.7,1.8,84,17.9,100,1.8
2024-09-22T15:00,26.4,4,85,18.1,100,4
2024-09-22T16:00,25.7,3.8,87,15,100,3.8
2024-09-22T17:00,25.4,2.3,89,13.4,100,2.3
2024-09-22T18:00,25.2,1.8,90,10.8,100,1.8
2024-09-22T19:00,25,2.4,91,8.7,100,2.4
2024-09-22T20:00,25.2,1.6,87,13.9,100,1.6
2024-09-22T21:00,25.5,0.1,84,16.5,100,0.1
2024-09-22T22:00,25.6,0,82,17.2,100,0
2024-09-22T23:00,25.6,0,81,14.8,100,0
2024-09-23T00:00,25.5,0,80,14.1,100,0
2024-09-23T01:00,25.7,0,75,14.9,100,0
2024-09-23T02:00,25.3,0.1,76,12.8,100,0.1
2024-09-23T03:00,25.1,0,79,10.1,100,0
2024-09-23T04:00,25.3,0,73,13.2,100,0
2024-09-23T05:00,25.5,0,66,17.1,100,0
2024-09-23T06:00,23.9,0.3,73,12,100,0.3
2024-09-23T07:00,23.5,0.8,79,9.3,100,0.8
2024-09-23T08:00,24.3,7.2,85,5.7,100,7.2
2024-09-23T09:00,24.2,0.4,86,11.3,100,0.4
2024-09-23T10:00,25.4,0.1,74,16.6,100,0.1
2024-09-23T11:00,25.3,0,78,8.2,100,0
2024-09-23T12:00,26.1,0,76,4.4,100,0
2024-09-23T13:00,26.4,0,77,4.3,100,0
2024-09-23T14:00,27,0,74,2.2,100,0
2024-09-23T15:00,27.4,0,71,3.9,100,0
2024-09-23T16:00,27.5,0,68,5.5,100,0
2024-09-23T17:00,27.1,0,71,5.1,94,0
2024-09-23T18:00,25.6,0,79,6.1,42,0
2024-09-23T19:00,24.3,0,87,5.8,88,0
2024-09-23T20:00,24,0,85,4.3,99,0
2024-09-23T21:00,23.6,0,87,4.6,100,0
2024-09-23T22:00,23.6,0,86,4.4,100,0
2024-09-23T23:00,23.4,0,86,4.6,100,0
2024-09-24T00:00,23.3,0,89,5.2,96,0
2024-09-24T01:00,23.1,0,91,5.1,93,0
2024-09-24T02:00,22.7,0,92,5.6,63,0
2024-09-24T03:00,22.7,0,91,5.6,29,0
2024-09-24T04:00,22.6,0,91,5.9,24,0
2024-09-24T05:00,22.4,0,92,5.9,33,0
2024-09-24T06:00,22.4,0,92,5.4,36,0
2024-09-24T07:00,24,0,86,5.5,27,0
2024-09-24T08:00,25.9,0,80,5.4,53,0
2024-09-24T09:00,27.7,0,70,8.3,18,0
2024-09-24T10:00,28.8,0,60,12.4,31,0
2024-09-24T11:00,29.4,0,56,11.8,97,0
2024-09-24T12:00,29.4,0,56,11.2,66,0
2024-09-24T13:00,30.1,0,54,9.9,1,0
2024-09-24T14:00,30.3,0,53,8.4,4,0
2024-09-24T15:00,30.2,0,53,6.8,1,0
2024-09-24T16:00,30.1,0,51,4.4,2,0
2024-09-24T17:00,29.4,0,59,4.3,9,0
2024-09-24T18:00,26.8,0,71,7.4,7,0
2024-09-24T19:00,25.6,0,77,6.6,18,0
2024-09-24T20:00,25.5,0,76,6.4,3,0
2024-09-24T21:00,24.9,0,80,6,8,0
2024-09-24T22:00,24.4,0,83,6.3,17,0
2024-09-24T23:00,24.1,0,86,6.2,28,0
2024-09-25T00:00,23.8,0,90,5.6,30,0
2024-09-25T01:00,23.8,0,91,5.8,61,0
2024-09-25T02:00,24,0,91,5.2,95,0
2024-09-25T03:00,24,0,93,4.3,99,0
2024-09-25T04:00,23.8,0,94,5.2,80,0
2024-09-25T05:00,23.6,0,95,5.4,96,0
2024-09-25T06:00,23.7,0,95,4.7,100,0
2024-09-25T07:00,24.3,0,91,4.4,100,0
2024-09-25T08:00,25.5,0,87,4,100,0
2024-09-25T09:00,26.6,0,81,5.1,100,0
2024-09-25T10:00,27.3,0,76,3,100,0
2024-09-25T11:00,27.9,0,73,1.3,100,0
2024-09-25T12:00,28.1,0,73,2.3,100,0
2024-09-25T13:00,27.9,0,74,4.5,100,0
2024-09-25T14:00,28,0,74,5,100,0
2024-09-25T15:00,28.2,0,74,5.6,5,0
2024-09-25T16:00,28.4,0,73,6.7,28,0
2024-09-25T17:00,27.9,0,74,7.5,12,0
2024-09-25T18:00,26.1,0,84,5.2,10,0
2024-09-25T19:00,25.7,0,85,6.2,10,0
2024-09-25T20:00,25.5,0,90,9.3,14,0
2024-09-25T21:00,25.2,0,89,7.6,12,0
2024-09-25T22:00,24.8,0,89,6.5,96,0
2024-09-25T23:00,24.6,0,87,7.7,89,0
2024-09-26T00:00,24.5,0,85,7.5,83,0
2024-09-26T01:00,24.3,0,87,6.6,66,0
2024-09-26T02:00,23.9,0,91,4.9,16,0
2024-09-26T03:00,23.6,0,94,4.7,22,0
2024-09-26T04:00,23.4,0,96,4.4,8,0
2024-09-26T05:00,23.1,0,97,4.5,9,0
2024-09-26T06:00,23,0,98,4,15,0
2024-09-26T07:00,24.4,0,93,3.8,26,0
2024-09-26T08:00,26.2,0,83,3.1,43,0
2024-09-26T09:00,27.5,0,78,2.9,60,0
2024-09-26T10:00,28.7,0,73,3.9,81,0
2024-09-26T11:00,29.7,0,66,2.9,83,0
2024-09-26T12:00,30.5,0.1,63,3,14,0.1
2024-09-26T13:00,30.9,0,62,2.6,6,0
2024-09-26T14:00,31.3,0,61,2.7,49,0
2024-09-26T15:00,31.5,0,59,5.3,77,0
2024-09-26T16:00,31,0,62,9.5,49,0
2024-09-26T17:00,30.2,0,67,9.3,55,0
2024-09-26T18:00,28.5,0,76,7.3,9,0
2024-09-26T19:00,27.9,0,78,12.1,4,0
2024-09-26T20:00,27.3,0,80,13,14,0
2024-09-26T21:00,26.8,0,82,10.5,73,0
2024-09-26T22:00,26.3,0,83,8.3,100,0
2024-09-26T23:00,26,0,84,8.3,96,0
2024-09-27T00:00,25.8,0,85,8.2,78,0
2024-09-27T01:00,25.4,0,87,8,76,0
2024-09-27T02:00,25.2,0,88,7.7,14,0
2024-09-27T03:00,25,0,89,7.4,6,0
2024-09-27T04:00,24.9,0,90,7.4,4,0
2024-09-27T05:00,24.8,0,91,7.9,5,0
2024-09-27T06:00,24.7,0,93,6.9,6,0
2024-09-27T07:00,25.7,0,90,5.8,12,0
2024-09-27T08:00,27.1,0,84,6.6,5,0
2024-09-27T09:00,28.7,0,77,10.4,30,0
2024-09-27T10:00,29.8,0,72,10.4,99,0
2024-09-27T11:00,30.4,0,68,8.7,99,0
2024-09-27T12:00,31.3,0,65,7.2,99,0
2024-09-27T13:00,31.9,0,63,6,80,0
2024-09-27T14:00,32.6,0,59,3.3,75,0
2024-09-27T15:00,32.7,0,57,0,48,0
2024-09-27T16:00,32.6,0,58,5,13,0
2024-09-27T17:00,31.3,0,68,9,10,0
2024-09-27T18:00,29.8,0,73,13.8,16,0
2024-09-27T19:00,28.6,0,80,16.1,6,0
2024-09-27T20:00,28.4,0,80,14.8,17,0
2024-09-27T21:00,28,0,82,14.5,76,0
2024-09-27T22:00,27.6,0,83,15.1,25,0
2024-09-27T23:00,27.2,0,85,12.8,3,0
2024-09-28T00:00,26.9,0,87,12.9,25,0
2024-09-28T01:00,26.7,0,88,12.9,42,0
2024-09-28T02:00,26.5,0,89,11.3,49,0
2024-09-28T03:00,26.3,0,90,11,18,0
2024-09-28T04:00,26.1,0,91,11.8,1,0
2024-09-28T05:00,26,0,92,11.7,3,0
2024-09-28T06:00,25.9,0,93,11.5,20,0
2024-09-28T07:00,26.9,0,89,12.4,19,0
2024-09-28T08:00,28.5,0,83,12,70,0
2024-09-28T09:00,29.9,0,76,13.6,8,0
2024-09-28T10:00,31.2,0,71,14,28,0
2024-09-28T11:00,32,0,66,13,77,0
2024-09-28T12:00,32.7,0,63,11.5,46,0
2024-09-28T13:00,33.1,0,63,12.6,16,0
2024-09-28T14:00,33,0,65,14.6,17,0
2024-09-28T15:00,32.3,0,69,16.9,27,0
2024-09-28T16:00,31.9,0,71,16.5,16,0
2024-09-28T17:00,31.1,0,75,13.8,24,0
2024-09-28T18:00,30,0,77,15.1,52,0
2024-09-28T19:00,29.2,0,79,16.6,85,0
2024-09-28T20:00,28.4,0,82,14.6,80,0
2024-09-28T21:00,27.9,0,85,13.1,100,0
2024-09-28T22:00,27.5,0,88,12.5,100,0
2024-09-28T23:00,27.3,0,90,12.2,100,0
2024-09-29T00:00,27.1,0,92,10.9,99,0
2024-09-29T01:00,27,0,93,11.5,98,0
2024-09-29T02:00,26.8,0,94,11.9,90,0
2024-09-29T03:00,26.7,0,95,11.5,90,0
2024-09-29T04:00,26.6,0,96,9.8,100,0
2024-09-29T05:00,26.9,0,95,10.7,100,0
2024-09-29T06:00,27,0,95,11.2,100,0
2024-09-29T07:00,27.5,0,94,14,100,0
2024-09-29T08:00,29.1,0.1,85,18.7,83,0.1
2024-09-29T09:00,30.1,0.3,79,17.4,92,0.3
2024-09-29T10:00,30.5,0.4,78,15.2,96,0.4
2024-09-29T11:00,30.4,1.4,78,14.1,100,1.4
2024-09-29T12:00,29,2.7,84,11.1,97,2.7
2024-09-29T13:00,30.5,0,77,14.8,99,0
2024-09-29T14:00,29.8,1,78,17.7,100,1
2024-09-29T15:00,28.4,0.1,84,11.9,100,0.1
2024-09-29T16:00,29.6,0,81,11.5,100,0
2024-09-29T17:00,29.8,0,81,9.4,100,0
2024-09-29T18:00,28.7,0,87,5.6,72,0
2024-09-29T19:00,28.3,0,88,7.9,79,0
2024-09-29T20:00,27.9,0,87,11.3,100,0
2024-09-29T21:00,27.6,0,88,10.7,99,0
2024-09-29T22:00,27.3,0,91,9.4,42,0
2024-09-29T23:00,26.9,0.7,93,8.3,94,0.7
2024-09-30T00:00,26.4,8.8,95,10.5,100,8.8
2024-09-30T01:00,26.2,1.9,95,11.1,100,1.9
2024-09-30T02:00,25.8,3.2,95,7.3,100,3.2
2024-09-30T03:00,25.6,0.3,96,7.3,100,0.3
2024-09-30T04:00,25,3.9,97,9.2,100,3.9
2024-09-30T05:00,25.1,0.3,97,8.3,98,0.3
2024-09-30T06:00,25.4,0.1,97,4.6,100,0.1
2024-09-30T07:00,25.4,4.9,96,4,100,4.9
2024-09-30T08:00,26.7,0.1,87,15.5,100,0.1
2024-09-30T09:00,27.2,1,86,9.1,100,1
2024-09-30T10:00,26.3,6.7,90,8.5,100,6.7
2024-09-30T11:00,27,0.1,87,8.6,100,0.1
2024-09-30T12:00,29.6,0.3,78,8.2,100,0.3
2024-09-30T13:00,27.7,2.3,85,7,100,2.3
2024-09-30T14:00,26.7,1.8,90,8.6,98,1.8
2024-09-30T15:00,27.5,0.6,86,8.1,95,0.6
2024-09-30T16:00,28.5,0.1,82,5.8,100,0.1
2024-09-30T17:00,28.3,0.1,83,7.1,95,0.1
2024-09-30T18:00,27.7,0.1,87,5.2,85,0.1
2024-09-30T19:00,26.5,0.9,93,4.9,85,0.9
2024-09-30T20:00,27,0,94,5.3,48,0
2024-09-30T21:00,26.5,0.7,96,3.8,70,0.7
2024-09-30T22:00,24.7,1.8,99,4.7,93,1.8
2024-09-30T23:00,24.9,3.4,96,3.5,100,3.4
2024-10-01T00:00,25.2,1,92,5.7,96,1
2024-10-01T01:00,25.1,0.3,93,3.5,100,0.3
